trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2026-05-28,84.95,88.25,92.5,84.3,264369889.0,23659568499.92,3.5798,4.4
2026-05-29,88.5,81.6,89.65,80.8,214921589.0,18216477284.68,-7.5354,3.57
2026-06-01,81.3,79.45,84.3,78.55,140374235.0,11359210365.85,-2.6348,2.33
2026-06-02,79.85,81.95,83.4,79.15,104037549.0,8492423021.9,3.1466,1.73
2026-06-03,83.05,82.95,85.8,81.9,111192799.0,9361647471.05,1.2203,1.85
2026-06-04,81.65,81.5,84.75,80.0,100629284.0,8331977554.1,-1.748,1.67
2026-06-05,80.8,75.65,81.45,75.35,192990499.0,14927141279.05,-7.1779,3.21
2026-06-08,73.0,72.55,76.1,71.15,140624827.0,10255444048.95,-4.0978,2.34
2026-06-09,73.0,75.0,76.8,71.6,96331167.0,7189351420.8,3.377,1.6
2026-06-10,74.05,72.35,77.8,71.05,108384523.0,7967409050.2,-3.5333,1.8
2026-06-11,72.3,73.3,73.55,70.5,80335506.0,5782299307.37,1.3131,1.34
2026-06-12,75.55,71.65,77.0,71.3,101440814.0,7534475268.4,-2.251,1.69
2026-06-15,74.0,76.65,76.95,72.65,99265387.0,7521190504.65,6.9784,1.65
2026-06-16,77.45,74.0,77.95,72.95,74473870.0,5588484275.9,-3.4573,1.24
2026-06-17,73.0,75.75,76.5,72.4,97501973.0,7279235013.3,2.3649,1.62
2026-06-18,76.1,76.5,79.45,73.75,203554119.0,15559424914.7,0.9901,3.38
2026-06-22,78.8,78.9,82.4,77.15,171994651.0,13669507199.7,3.1373,2.86
2026-06-23,79.2,77.85,84.1,76.5,182963530.0,14700757649.15,-1.3308,3.04
2026-06-24,77.6,84.8,86.45,77.6,218098916.0,18241345080.4,8.9274,3.63
2026-06-25,87.4,86.0,88.7,83.8,127969567.0,11048462055.25,1.4151,2.13
2026-06-26,84.5,80.0,85.25,79.05,142920129.0,11608917778.0,-6.9767,2.38
2026-06-29,79.55,84.8,85.8,79.35,124513219.0,10281331877.7,6.0,2.07
2026-06-30,84.6,89.4,91.55,84.25,176623921.0,15767983901.05,5.4245,2.94
2026-07-02,84.1,80.4,84.2,78.55,178219425.0,14496277976.65,-10.0671,2.96
2026-07-03,80.0,77.6,81.45,76.45,124053283.0,9775810656.3,-3.4826,2.06
